AEEIID_IKWindowSys,0x0103de97,ui,wm
AEECLSID_DefaultTextLayout,0x0103bd08,ui,widgets
AEECLSID_HMACSHA384Ctx,0x0102a513,system,componentservices
AEECLSID_OATVIEWERAPP,0x0107555c,media,imagedecoders
AEEIID_IFSReserve,0x0108c7c4,system,componentservices
AEECLSID_OATWEBAPP,0x01075558,networking,web
AEECLSID_MBMSControl,0x0105a6b5,system,brewcore
AEECLSID_OATGALLERY,0x0107015b,databases,gallery
AEEIID_ITrigplayerEventNotifier,0x0107243a,languages,trigplayer
AEECLSID_FONT_STANDARD11B,0x0102f67a,ui,fonts
AEECLSID_QFONT14B,0x0105c70c,apps,mam
AEECLSID_RscPool,0x01001016,system,brewcore
AEECLSID_PHONECONTROLCDMAACTOR,0x01031154,apps,softkeyappsuite
AEECLSID_OATACLG4,0x010247b2,system,brewcore
AEECLSID_ASETestFramework1,0x0108d698,languages,flash
AEECLSID_SMSSTORAGEDAEMON,0x0103b6ef,apps,softkeyappsuite
AEECLSID_TEXTMODEL,0x010551e5,ui,widgets
AEECLSID_QOSSPEC,0x0102b6c6,deprecated,headers
AEECLSID_SLIDERWIDGET,0x010551de,ui,widgets
AEECLSID_DATETIMETC,0x01056607,ui,widgets
AEECLSID_FADER,0x010551ca,ui,widgets
AEECLSID_LISTWIDGET,0x01054a92,ui,widgets
AEECLSID_OEMTEXTLAYOUT,0x010566cc,ui,widgets
AEECLSID_KSHELL_SERVICE,0x0103cea8,system,brewcore
AEECLSID_PHONESTATEUMTSACTOR,0x01039bf2,apps,softkeyappsuite
AEECLSID_OATIMUI,0x010152ce,system,brewcore
AEECLSID_ScrollTC,0x0105660a,ui,widgets
AEECLSID_SERIALPORT1SERVICE,0x0103f435,system,componentservices
AEECLSID_WORLDCLOCK,0x010427e9,apps,softkeyappsuite
AEECLSID_VECTORMODEL_1,0x01028e35,ui,widgets
AEECLSID_UIMDBSNE,0x01070024,databases,icontacts
AEECLSID_OATTOUCHTOLOCK,0x010783d5,system,brewcore
AEECLSID_AEECDEBUGSET,0x01038aed,system,brewcore
AEECLSID_APPMGRDAEMON,0x0107098a,apps,mam
AEEIID_IHandleEvent,0x0108e1bb,ui,wm
AEEIID_IAppletCtl,0x0103a4d8,system,brewcore
AEECLSID_VectorModel2,0x0108c4e8,apps,mam
AEECLSID_PROPCONTAINER_1,0x0102fe2c,ui,widgets
AEECLSID_IMAGEACTOR,0x01038b61,apps,softkeyappsuite
AEEIID_ICardAppToolkit,0x0106fd5e,telephony,cat
AEECLSID_IPCServerXtn,0x01042c40,testframeworks,uitf
AEECLSID_BTILIPCSERVER,0x0101f278,deprecated,isqldbcshim
AEECLSID_BTAudioGateway,0x0105aa4c,connectivity,bluetooth
AEECLSID_PHONECONTROLACTOR,0x0102f0ba,apps,softkeyappsuite
AEECLSID_kMailPool,0x0105d27b,system,componentservices
AEECLSID_CAMERA1,0x01002013,hardware,camera
AEECLSID_DIRENUMTEST,0x0101f838,system,componentservices
AEECLSID_LOCALEAR,0x0103a1e5,system,locales
AEECLSID_OATSIO,0x010131b7,system,brewcore
AEEIID_ITextFormatter,0x0102c14d,system,locales
AEECLSID_TAPI,0x01001007,system,brewcore
AEECLSID_ICONVIEWCTL,0x01003103,system,brewcore
AEECLSID_BBFE,0x01039c62,ui,fonts
AEECLSID_TypefaceNull,0x010872a2,ui,fonts
AEEIID_TRIGMLEVENTHANDLER,0x01040cc6,languages,trigplayer
AEECLSID_BLOCK_3DES_SW,0x0102ccd0,deprecated,legacybrewcrypto
AEECLSID_CTFGTESInstall_DiagGW,0x0108dfff,system,componentservices
AEECLSID_VIDEOPHONE,0x0101395e,telephony,staticextensions
AEECLSID_SCROLLBARWIDGET,0x010551dc,ui,widgets
AEECLSID_GridContainerTC,0x01056608,ui,widgets
AEECLSID_DIBDisplayDev3Service,0x0103ce13,ui,display
AEECLSID_DATEWIDGET_1,0x0102b9de,ui,widgets
AEEIID_IMcastSession2,0x0106d84f,system,brewcore
AEEIID_ISignalQ,0x010285f6,system,componentservices
AEECLSID_BTFEFontBidiUtil,0x010370a6,ui,fonts
AEECLSID_ModDebugNotify,0x0106f0f6,system,componentservices
AEECLSID_BTCNXNSERVICE,0x0107206d,apps,softkeyappsuite
AEECLSID_CARDLOCKACTOR,0x010563ca,apps,softkeyappsuite
AEEIID_IBTImagePullInitiator,0x0107251a,connectivity,bluetooth
AEECLSID_EnvFactory,0x0102a4a8,system,componentservices
AEECLSID_ContentMetaDataFactory,0x01073d36,media,contentdrm
AEECLSID_DNS,0x01005006,system,brewcore
AEECLSID_GalleryWritableNotifier,0x01070815,databases,gallery
AEECLSID_CORESYNCEVENTHANDLER,0x010461eb,languages,trigplayer
AEECLSID_OATDISP,0x01010005,system,brewcore
AEECLSID_TEST_APP_3,0x010288b4,system,brewcore
AEECLSID_TEST_APP_2,0x01027ebe,system,brewcore
AEECLSID_TEST_APP_1,0x01027476,system,brewcore
AEECLSID_SourceUtil,0x01001011,networking,web
AEECLSID_CipherModeCBC,0x0102ccd9,system,componentservices
AEECLSID_FONT_FIXED4X6,0x0100a001,system,brewcore
AEECLSID_WEBOPTS,0x01005004,system,brewcore
AEECLSID_ADNDeviceTest1,0x0108a2cb,databases,icontacts
AEECLSID_TEXTCONTROLLER_MULTITAP,0x01038657,apps,softkeyappsuite
AEECLSID_CURSORWIDGET,0x01054a8b,ui,widgets
AEECLSID_CertChain,0x0102ef0c,system,componentservices
AEEIID_BT_DEV_DB,0x01041696,connectivity,bluetooth
AEECLSID_BCMCSDatabase,0x01036174,networking,networking
AEEIID_IQoSSpec,0x0102b6c6,networking,networking
AEECLSID_CARD,0x01011811,telephony,staticextensions
AEECLSID_HMACSHA256Ctx_SIZE,0x000000b0,system,componentservices
AEECLSID_BACKLIGHTACTOR,0x0103248a,apps,softkeyappsuite
AEECLSID_JPEG_RGB_MAIN,0x01030e58,system,concurrency
AEECLSID_SockPort,0x01012d97,networking,networking
AEECLSID_PDPSETTINGSTEST_NONE,0x010717fa,system,brewcore
AEECLSID_ContactStoreTest,0x0108d5ce,databases,pim
AEECLSID_USBCSGW,0x0108a6a2,hardware,usbdevice
AEECLSID_vObjectParser,0x0105ccc6,databases,vcard
AEECLSID_DEFAULTTEXTCONTROLLER_1,0x010489b3,ui,widgets
AEECLSID_MemPoolMapped,0x010705e5,system,componentservices
AEECLSID_OATDOWNLOAD,0x01012913,system,brewcore
AEEIID_IProcessListCtl,0x0104491b,system,componentservices
AEECLSID_PDPSETTINGSTEST_R,0x010717f9,system,brewcore
AEECLSID_SmartDIB_2_0,0x01015025,ui,display
AEEIID_IBTBIPInitiator,0x01072525,connectivity,bluetooth
AEECLSID_tzdbgenTest,0x0107286f,databases,timezone
AEECLSID_WarnDialog,0x01028e45,ui,widgets
AEECLSID_OEMConfigItemService,0x0103d73f,system,brewcore
AEECLSID_OATTOUCHTOLOCKAPP,0x010783d6,system,brewcore
AEECLSID_OATCalendarint,0x0108d68e,databases,pim
AEECLSID_CALL,0x01001053,system,brewcore
AEECLSID_LOCALEEL,0x010311e1,system,locales
AEECLSID_USBDRIVER,0x0102e632,deprecated,usbdriver
AEECLSID_BTA2DPNotifier,0x01061c2d,connectivity,bluetooth
AEECLSID_STOPWATCHCTL,0x01003006,system,brewcore
AEECLSID_SECUREFILETEST,0x010727ce,security,modulemanager
AEECLSID_InterProcessCritSect,0x0105f63c,system,componentservices
AEECLSID_SharedMemPool,0x0106e428,system,componentservices
AEECLSID_RSA,0x0100101a,system,brewcore
AEECLSID_LOCALEES,0x010311f2,system,locales
AEECLSID_APPLETCTL2_SERVICE,0x0103c0ca,system,brewcore
AEECLSID_FDNDeviceTest1,0x0108a2cc,databases,icontacts
AEECLSID_ANRMASTER_SERVICE,0x0107001d,databases,icontacts
AEEIID_IDNS,0x01005006,networking,networking
AEECLSID_Env,0x0103a936,system,componentservices
AEECLSID_SCROLLINDICATORWIDGET_1,0x01028e27,ui,widgets
AEECLSID_OATSOCKPORT,0x0101f224,system,brewcore
AEECLSID_OATSHELLSTART,0x01046b6c,system,brewcore
AEECLSID_DevBitmap3Child,0x01012b5d,ui,display
AEECLSID_SOUNDPLAYER,0x01002000,system,brewcore
AEEIID_MODEL,0x0101593a,system,brewcore
AEEIID_IFota2File,0x0103fa7e,system,brewcore
AEECLSID_ListTC,0x01056609,ui,widgets
AEECLSID_FlashFontFactory,0x0108b01e,languages,flash
AEECLSID_BlockAES128SW,0x0102ccd4,system,componentservices
AEEIID_QUERYINTERFACE,0x01000001,system,brewcore
AEEIID_IMailbox0,0x0103e6a4,system,brewcore
AEECLSID_EXTRACTPKGTEST,0x01070b16,security,modulemanager
AEEIID_IOEMConfigItem,0x0103b7a3,system,brewcore
AEECLSID_BlockAES192HW,0x01039ad9,system,componentservices
AEECLSID_LOCALEESMX,0x010311f3,system,locales
AEECLSID_SAXLOCATOR,0x01002008,system,brewcore
AEEIID_IRadio,0x0106cb2a,hardware,fm
AEECLSID_SockPortService,0x01039943,system,brewcore
AEEIID_ISmartDIBCore,0x0106c53f,system,brewcore
AEECLSID_QoSFlow,0x0102b6cb,networking,networking
AEEIID_CALLSTATE,0x0103b40b,apps,softkeyappsuite
AEEIID_IOEMBCMCSDB,0x01039e79,system,brewcore
AEEIID_ISingleton,0x0101ed1f,system,componentservices
AEECLSID_JPEGDECODER_BREW,0x0102fd92,deprecated,headers
AEECLSID_OATMediaAMRWB,0x0108aabe,media,multimedia
AEECLSID_DATEFORMATACTOR,0x0103b52e,apps,softkeyappsuite
AEEIID_EGLSURFACEMANIP,0x01051834,system,brewcore
AEECLSID_MemRemoteModem,0x0106e278,system,componentservices
AEECLSID_OATVCALSTOREPLAPPUSER,0x010903f5,databases,vcard
AEEIID_IBTAVRCPTarget,0x01062249,connectivity,bluetooth
AEECLSID_UTFlashLite,0x0108903e,languages,flashlite
AEEIID_IResFileMapCollector,0x01088cd0,apps,mam
AEEIID_ITouchscreenInjector,0x0108f6df,hardware,touchscreen
AEECLSID_ACMClient,0x0108a7e7,system,concurrency
AEEIID_ALARMMGR,0x0102fefd,system,brewcore
AEECLSID_MODENUMERATIONTEST,0x01079a08,security,modulemanager
AEECLSID_Port1DirEnum,0x01058096,system,componentservices
AEECLSID_OATFORMATLOG,0x0104422e,deprecated,isqldbcshim
AEECLSID_GatewayQ6Opener,0x0106e6a9,system,componentservices
AEECLSID_Port1Sensor,0x0104192d,hardware,sensors
AEECLSID_BTILDELEGATOR,0x22222222,languages,trigplayer
AEEIID_IDirectMode,0x0103fa30,ui,widgets
AEEIID_BITMAPROT,0x0103e8d9,ui,display
AEECLSID_LuaToVfsActor,0x01087f97,apps,mam
AEEIID_ILuaDebug,0x0106edaa,languages,lua
AEECLSID_BTImagePullResponder,0x01073574,connectivity,bluetooth
AEECLSID_OATMEMCHKAPP,0x01075bed,system,brewcore
AEECLSID_TITLEWIDGET_1,0x01028e30,ui,widgets
AEECLSID_SAXATTRIBUTES,0x01002007,system,brewcore
AEECLSID_OEMFilePort,0x0102074c,system,componentservices
AEEIID_TRIG,0x01032377,languages,trigplayer
AEECLSID_Position,0x0106fa21,system,brewcore
AEECLSID_STILLCAMERAACTOR,0x01035935,apps,softkeyappsuite
AEEIID_IApartment,0x01030912,system,componentservices
AEECLSID_OATUMTSAPPUSER,0x010757a4,system,brewcore
AEECLSID_PROTESTEXTENSION,0x0102fd27,languages,trigplayer
AEECLSID_SIMPLEIOECHOTEST,0x00e52e9a,tools,multi-platform-samplecode
AEECLSID_DISP2,0x01006002,system,brewcore
AEEIID_IOEMFileSystem,0x01020763,system,componentservices
AEEIID_IBNEng,0x0103a3f1,system,componentservices
AEECLSID_JPEG,0x01004005,system,brewcore
AEEIID_IFlashFrameBuffer,0x0107a15c,languages,flash
AEEIID_IContentPreview0,0x01071125,media,contentdrm
AEECLSID_OEMMTPD,0x01034fa4,system,brewcore
AEEIID_USHELL,0x0103cea4,system,brewcore
AEEIID_CONFIGFILE,0x01040d04,deprecated,isqldbcshim
AEECLSID_OEMTABTC,0x01057d6a,ui,widgets
AEECLSID_VFSBYTE,0x0102e0f6,languages,trigplayer
AEECLSID_LocaleMS,0x010311e7,system,locales
AEECLSID_DISPLAY_NULL,0x01013b73,ui,display
AEECLSID_SettingsNotifier,0x0107983a,system,settings
AEECLSID_OATACT,0x01027068,system,brewcore
AEECLSID_OATCALLHISTORYAPP,0x01075423,deprecated,callhistoryshim
AEECLSID_FileHogger,0x01078f06,system,brewcore
AEECLSID_UIMDBERRBASE,0x010420bb,databases,icontacts
AEECLSID_MediaSVG,0x01005520,media,multimedia
AEECLSID_OATACM,0x010754a7,system,concurrency
AEECLSID_CIPHERMODE_CTR,0x0102ccdc,deprecated,legacybrewcrypto
AEECLSID_LocaleML,0x0103a1e9,system,locales
AEECLSID_X509CHAIN,0x01001031,system,brewcore
AEECLSID_PubKeyEngRSASW,0x01034505,system,componentservices
AEEIID_IValueModel,0x0101593b,ui,widgets
AEECLSID_ScaleWidget,0x0104448f,ui,widgets
AEECLSID_LocaleCS,0x010311dd,system,locales
AEEIID_IUSBEndpointPort1,0x01063178,hardware,usbdevice
AEECLSID_Apartment,0x01034d52,system,componentservices
AEEIID_ICipher1,0x0102cce3,system,componentservices
AEECLSID_LocaleCA,0x010311db,system,locales
AEECLSID_QCSansBoldTTF,0x0103fb4c,ui,fonts
AEECLSID_STARTUPRIGHTSINSTALLER,0x0104c7a8,media,contentdrm
AEECLSID_CONTACTSDISPLAYLOGICACTOR,0x01032797,apps,softkeyappsuite
AEECLSID_MODCOLLECTORTEST,0x01072088,security,modulemanager
AEECLSID_DEVICEPACK,0x01038c46,tools,simulator
AEECLSID_ENH_LAST,0x01002019,system,brewcore
AEECLSID_FileSystem2Impl,0x01053a1c,system,componentservices
AEEIID_IMcastSession,0x01031dfc,networking,networking
AEEIID_IPathMap,0x0107e8c6,system,componentservices
AEECLSID_OATAPPSTART,0x0105c51a,system,brewcore
AEEIID_IOBEXCli,0x01053c89,connectivity,bluetooth
AEECLSID_OATPERFCPROTO,0x0107b7a1,system,brewcore
AEECLSID_MEDIAXMF,0x01005512,system,brewcore
AEECLSID_OATSSLApp,0x0107deb6,security,ssl
AEECLSID_LocaleUR,0x0103a1eb,system,locales
AEECLSID_BTCNXNSINGLETONSERVICE,0x01072fca,apps,softkeyappsuite
AEECLSID_MannerMode,0x01062e35,system,brewcore
AEEIID_IStressMemory,0x01078f09,system,brewcore
AEECLSID_WidgetsMod,0x010551ec,ui,widgets
AEECLSID_PROGRESSWIDGET,0x01054a94,ui,widgets
AEECLSID_OATSMSAPP,0x01046a71,telephony,sms
AEECLSID_NET_10,0x01001005,system,brewcore
AEECLSID_TouchObserver,0x0106dfa2,ui,widgets
AEECLSID_OATAPPPIMMESSAGESTOREINT_USER,0x0108d906,databases,pim
AEECLSID_COUNTDOWNCTL,0x01003008,system,brewcore
AEECLSID_OATFormatLog,0x0104422e,testframeworks,uitf
AEECLSID_SettingsHeapFactory,0x0106de24,system,settings
AEECLSID_OATPRIMARYQOSSESSIONAPP,0x01075686,system,brewcore
AEEIID_SQLSTMT,0x0103abcd,deprecated,isqldbcshim
AEEIID_IIntController,0x0102889d,system,componentservices
AEECLSID_CONTENTHANDLERSREGISTERAPP,0x010456bc,media,contentdrm
AEEIID_VIDEOPHONEFRAMEMODEL,0x0104b985,apps,softkeyappsuite
AEEIID_IAppLog,0x0107b585,system,brewcore
AEECLSID_DIB,0x01001045,system,brewcore
AEECLSID_OPERATINGMODEMODEL,0x01034a43,apps,mam
AEEIID_IBitmapInit,0x0106edeb,ui,display
AEECLSID_SHELL,0x01001000,system,brewcore
AEECLSID_OATAPPCTLNOPLUSER,0x0103f20b,system,brewcore
AEECLSID_Process,0x01023621,system,componentservices
AEECLSID_SOFTKEYCTL_10,0x01003001,system,brewcore
AEECLSID_USBDIAGService,0x0108b245,hardware,usbdevice
AEECLSID_QOSSESSION,0x0102b6c9,deprecated,headers
AEECLSID_MOBILEID,0x01001040,system,brewcore
AEECLSID_SAMPLEFONT,0x010110db,system,brewcore
AEECLSID_CoLoadDynModService,0x0104178c,system,componentservices
AEECLSID_SettingsReg,0x0106fd5b,system,settings
AEECLSID_ASETestFramework,0x0108c9a9,languages,flashlite
AEECLSID_DBMGR,0x01001008,system,brewcore
AEECLSID_PubKeyRSASW,0x01034504,system,componentservices
AEECLSID_VCALTESTAPP,0x77aa9911,apps,softkeyappsuite
AEECLSID_RSCPOOL,0x01001016,system,brewcore
AEECLSID_TextWidget,0x010551e6,ui,widgets
AEECLSID_TABTC,0x0105660d,ui,widgets
AEECLSID_OATGPSONELOCK,0x0108759a,hardware,gps
AEECLSID_LICENSE,0x0100100f,system,brewcore
AEECLSID_KEYGUARDHANDLER,0x0106ce9f,apps,softkeyappsuite
AEECLSID_OATLOG,0x010138b9,system,brewcore
AEEIID_IPubKeyUtil,0x0103450b,system,componentservices
AEECLSID_CALLTIMERHANDLER,0x0106ed79,apps,softkeyappsuite
AEECLSID_OATUSBDRIVERBTILXTN,0x01045876,deprecated,usbdriver
AEECLSID_OATSERVINGNETWORKS,0x0105bc10,system,brewcore
AEECLSID_DISPLAY,0x01001001,system,brewcore
AEECLSID_UIMDBGRP,0x01070016,databases,icontacts
AEECLSID_LISTBOX,0x0100301f,system,brewcore
AEECLSID_MemShareGrpSMI,0x01059368,system,componentservices
AEEIID_IBTCnxnSingleton,0x01072fcc,apps,softkeyappsuite
AEECLSID_BTRemoteDisplayInitiator,0x01073579,connectivity,bluetooth
AEEIID_IModCollector,0x01071c18,security,modulemanager
AEECLSID_LOCALEDA,0x010311de,system,locales
AEECLSID_DIALOGFORM,0x01028e40,ui,widgets
AEECLSID_APPCONTEXT,0x0103b1a0,system,brewcore
AEECLSID_HMACMD2Ctx,0x0100104d,system,componentservices
AEEIID_APPLETCTL2,0x0103c0cb,system,brewcore
AEECLSID_MODJOURNALTEST,0x0107578b,security,modulemanager
AEECLSID_BlockSeedHW,0x0102d181,system,componentservices
AEEIID_IBTBPPSender,0x0106f415,connectivity,bluetooth
AEEIID_EGLGETPOWERLEVEL,0x0103d8f0,system,brewcore
AEECLSID_OATPERFMEMORY_KERNEL,0x01075a4e,system,brewcore
AEEIID_IDisplayCanvas,0x0101e443,ui,widgets
AEECLSID_SQL,0x0102c4e9,deprecated,isqldbcshim
AEECLSID_NUMMATCH,0x01062606,apps,softkeyappsuite
AEECLSID_TRIGAPPLET_UNITTESTCTL,0x01037ee0,languages,platformactors
AEEIID_IACMClient,0x0108aa93,system,concurrency
AEECLSID_OATACLG1,0x01023958,system,brewcore
AEECLSID_C_ROTATIONAPP,0x0031c7df,tools,multi-platform-samplecode
AEECLSID_OATACLG3,0x010247b1,system,brewcore
AEECLSID_OATACLG2,0x010242dc,system,brewcore
AEECLSID_OATACLG5,0x010247b3,system,brewcore
AEECLSID_FONT_BASIC11B,0x0100a006,system,brewcore
AEECLSID_OATACLG7,0x010247b5,system,brewcore
AEECLSID_OATACLG6,0x010247b4,system,brewcore
AEECLSID_OATACLG9,0x010247b7,system,brewcore
AEECLSID_OATACLG8,0x010247b6,system,brewcore
AEECLSID_HMACMD5Ctx_SIZE,0x0000009c,system,componentservices
AEEIID_IAddrInfoCache,0x01037ae6,networking,networking
AEECLSID_STOPWATCHACTOR,0x010389dd,apps,softkeyappsuite
AEECLSID_MENUMODEL_1,0x01028e1f,ui,widgets
AEEIID_IDownSample,0x01091cfb,media,imagedecoders
AEECLSID_GWRegSingleton,0x01046586,system,componentservices
AEECLSID_SettingsTestApp,0x0106f90b,system,settings
AEECLSID_VIEW_LAST,0x01004007,system,brewcore
AEEIID_IDNSOptions,0x01045a92,networking,networking
AEEIID_IHeapBlock,0x0106ebf8,system,componentservices
AEECLSID_FRAMEWIDGET,0x01035392,ui,widgets
AEEIID_ICanvas,0x0101e3f2,ui,widgets
AEECLSID_LocaleHR,0x01031428,system,locales
AEECLSID_DRAWDECORATORWIDGET,0x010551c9,ui,widgets
AEECLSID_MCASTSESSION2,0x0106d751,system,brewcore
AEEIID_IAppFrameWidget,0x01045503,ui,display
AEECLSID_LOCALEFI,0x010311e0,system,locales
AEECLSID_GenericViewer,0x0101e7c3,media,imagedecoders
AEECLSID_SEED_DECRYPT,0x01001048,system,brewcore
AEECLSID_SHA512,0x0102a50c,deprecated,legacybrewcrypto
AEECLSID_NET,0x0100102e,system,brewcore
AEECLSID_STREAM_SOBER_SW,0x0102d183,deprecated,legacybrewcrypto
AEECLSID_OATQOSBUNDLEAPP,0x0107567a,system,brewcore
AEECLSID_OATADDRINFOAPP_USER,0x01079191,system,brewcore
AEECLSID_PUBKEYTEST,0x01034508,system,componentservices
AEEIID_INetCritSect,0x0103b720,system,brewcore
AEECLSID_ROADWARRIOR,0x01010133,tools,communication
AEECLSID_OATNETWORKUT,0x0108a4f5,system,brewcore
AEEIID_RESFILE_1,0x01022738,ui,widgets
AEECLSID_OATIHID,0x0106c7d8,hardware,hid
AEECLSID_DATECTL,0x01003005,system,brewcore
AEECLSID_CertBag,0x0103864b,system,componentservices
AEEIID_IFSGlobal,0x01074d40,system,componentservices
AEECLSID_USHELL,0x0103cea3,system,brewcore
AEEIID_IMemGroup,0x0106d7bb,system,componentservices
AEECLSID_Transition2_Fader,0x0106f266,ui,widgets
AEECLSID_PopupMenuFormScroll,0x01028e4d,ui,widgets
AEECLSID_PHONESTATEACTOR,0x01030ef4,apps,mam
AEEIID_PROPCONTAINER_1,0x0101b555,ui,widgets
AEECLSID_LocalePL,0x010311e9,system,locales
AEEIID_IPropContainer,0x0102fe2e,ui,widgets
AEECLSID_MediaFrameModel,0x01035897,ui,widgets
AEECLSID_LocalePT,0x010311ea,system,locales
AEEIID_IHTMLViewModel,0x0102d691,ui,widgets
AEECLSID_TEXTEDITACTOR,0x010608b3,apps,softkeyappsuite
AEECLSID_OATWIFIAPP,0x01075553,connectivity,wlan
AEECLSID_BTMgr,0x0105aa4d,connectivity,bluetooth
AEECLSID_OATvCalStorePL,0x01065048,databases,vcard
AEECLSID_CSCMANAGERTEST,0x01031764,system,componentservices
AEECLSID_VIEWPORTWIDGET_1,0x01028e36,ui,widgets
AEECLSID_OEMTouchObserver,0x0108e4fd,ui,widgets
AEECLSID_SEED_ENCRYPT,0x01001047,system,brewcore
AEECLSID_IMAGESTATICWIDGET,0x01054a8e,ui,widgets
AEECLSID_ScrollIndicatorWidget,0x010551dd,ui,widgets
AEECLSID_BN,0x0101299e,system,componentservices
AEECLSID_AddrInfoTest,0x0103ece7,system,brewcore
AEECLSID_BT,0x0103d8e8,connectivity,bluetooth
AEECLSID_OATAPPCTLPLUSER,0x0103f20a,system,brewcore
AEECLSID_MemPoolServiceEBI1,0x0106e42f,system,componentservices
AEECLSID_BA3,0x010358a7,system,brewcore
AEEIID_ILocalStorage,0x0102fa3e,system,componentservices
AEECLSID_CTGMODCOLLECTORINTERNAL,0x0108849b,security,modulemanager
AEECLSID_BlockAES256HW,0x01039ad6,system,componentservices
AEECLSID_BTBPPRefObjectServer,0x010700b9,connectivity,bluetooth
AEECLSID_OATLISTENER,0x01044a6d,system,brewcore
AEEIID_IWindowWidget1,0x01074e8f,ui,wm
AEECLSID_TestFramework,0x010421e8,testframeworks,uitf
AEECLSID_OATAPPCTL,0x01034563,system,brewcore
AEECLSID_OEMCheckTC,0x01057d61,ui,widgets
AEECLSID_VECTORMODEL,0x010551ea,ui,widgets
AEEIID_IWindowHistory,0x0108a7ab,ui,wm
AEECLSID_OEMCONTAINERTC,0x01057d62,ui,widgets
AEECLSID_PHONE,0x0100100e,system,brewcore
AEECLSID_OATCAMERAAPP,0x01075424,hardware,camera
AEECLSID_OATKEY,0x01010015,system,brewcore
AEECLSID_WMInterfaceMap,0x01073d62,ui,wm
AEEIID_IHeap1Debugger,0x0107894e,system,componentservices
AEECLSID_OATDispDev,0x0107534b,system,brewcore
AEEIID_IGallery,0x01063408,databases,gallery
AEEIID_VFS_SCRIPT_LUA_DBG,0x0107226c,languages,trigplayer
AEECLSID_SCROLLINDICATORWIDGET,0x010551dd,ui,widgets
AEECLSID_OATTELEPHONEAPP,0x01075563,telephony,tapi
AEECLSID_LOGGER_SERIAL,0x0100200f,system,brewcore
AEECLSID_OATTAPI,0x0101000e,system,brewcore
AEECLSID_MenuModel,0x010551cf,ui,widgets
AEECLSID_PREVIEWACTORCONTAINER,0x01071821,apps,softkeyappsuite
AEECLSID_CARETWIDGET,0x01028e0a,ui,widgets
AEECLSID_NUMMATCHACTOR,0x01031e5a,apps,softkeyappsuite
AEECLSID_TOPVISIBLECTL,0x0101e530,deprecated,headers
AEECLSID_ModInstallerTest_EvilFileSystem,0x01088ff4,security,modulemanager
AEEIID_IBitmapInit1,0x010747dd,ui,display
AEEIID_IkMailPoolBufOnly,0x0106e269,system,componentservices
AEECLSID_OATNETMGRAPP,0x01075693,system,brewcore
AEECLSID_LiveWidget,0x01088e02,apps,mam
AEECLSID_HMAC_MD5,0x01001049,system,brewcore
AEECLSID_OEMDeviceKeyStore,0x0103a946,system,brewcore
AEECLSID_DATEWIDGET,0x01054a8c,ui,widgets
AEECLSID_OATMEDIAVIDEO,0x0101001d,media,multimedia
AEECLSID_BlockSeed,0x0102d17f,system,componentservices
AEEIID_IBearerTechnology,0x01046312,networking,networking
AEECLSID_SIMULATORDISPLAY1,0x01038cc7,tools,simulator
AEECLSID_CARDCONTAINER_1,0x01028e09,ui,widgets
AEEIID_ITransitionMgr,0x0106f262,ui,widgets
AEECLSID_STABAPP,0x010757ab,system,brewcore
AEECLSID_WINSIOHELPER,0x01046771,system,componentservices
AEECLSID_XMLLOG,0x010416a2,deprecated,isqldbcshim
AEEIID_APPCONTEXT,0x0103b19f,system,brewcore
AEEIID_VFS_INTEGER_DATA,0x0102e0f1,languages,trigplayer
AEECLSID_PNGDecoderBREW,0x01030766,media,imagedecoders
AEECLSID_MemShareGrpEBI1,0x01059369,system,componentservices
AEECLSID_ASEXTEVENTNOTIFIER,0x010892ce,languages,flash
AEECLSID_REFERENCEAPP,0x010714da,apps,mam
AEECLSID_TOUCHOBSERVER,0x0106dfa2,ui,widgets
AEECLSID_MediaWMARaw,0x0108d5f5,system,brewcore
AEECLSID_SIMULATORDISPLAY4,0x01038cca,tools,simulator
AEECLSID_MEDIAPCM,0x01005511,system,brewcore
AEECLSID_SimpleIOEchoTest,0x01046f25,system,componentservices
AEEIID_IDIBDisplayDev,0x0103990e,ui,display
AEECLSID_ProgressDialog,0x01028e41,ui,widgets
AEECLSID_BlockAES256,0x01039ad3,system,componentservices
AEECLSID_ModInstallerTest,0x01079734,security,modulemanager
AEECLSID_Mp3ParserMetaData,0x01044ad2,media,contentdrm
AEECLSID_LocaleZHTW,0x0103a1e4,system,locales
AEEIID_PERFORMANCETIMER,0x01040a96,deprecated,isqldbcshim
AEECLSID_QCSansTTF,0x0103fb4b,ui,fonts
AEECLSID_USBDevice,0x01063174,hardware,usbdevice
AEECLSID_OATBTEXTCLIENTAPP,0x0107c8f9,connectivity,bluetooth
AEEIID_IDIB,0x01001045,ui,display
AEECLSID_Mp3ParserContentPreview,0x01074787,media,contentdrm
AEECLSID_JULIANDATEWIDGET_1,0x01031364,ui,widgets
AEECLSID_OATUSBDRIVERHELPER,0x010467ba,deprecated,usbdriver
AEECLSID_CHANNELSERVICE,0x0102ff41,languages,trigplayer
AEECLSID_CodeSigConfigFactory,0x0106ecaf,system,componentservices
AEECLSID_MemRemoteDSP,0x0106e277,system,componentservices
AEECLSID_MOTICOM_HEADER_FONT,0x01032503,apps,mam
AEECLSID_CARDAPP,0x01080304,apps,softkeyappsuite
AEECLSID_OATBCMCSDBAPP_USER,0x01079530,system,brewcore
AEECLSID_RADIOTC,0x01056619,ui,widgets
